well,oracle_alpha,learned_alpha,alpha_error,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion,geometry_residual_mean,geometry_residual_std,geometry_residual_abs_mean,geometry_residual_abs_median,geometry_residual_abs_p95,geometry_residual_abs_max,geometry_rows
3a7dd95d,0.0,0.6616458275008312,0.6616458275008312,1248,3072,0.2888888888888888,0.7111111111111111,0.4736328125,0.2399999999997817,0.3716146501175289,0.1130212975394988,15.882752989713282,6.413592696984907,0.1197690951246034,1256,1.0,0.5407407407407407,1.0,gr_residual,1.816706972659481,1.3728373243877279,1.8503790819305461,1.9568380444640214,3.6932450755578854,3.942825518744052,3072
3a824aa7,0.0,0.7887856848952656,0.7887856848952656,1477,4201,0.2601268052131032,0.7398731947868968,0.4717924303737205,0.2249999999994543,0.4256849850017729,0.0942164189554313,20.60437292636213,11.460535380230672,0.1890919917155729,1417,1.0,0.4995597041211694,1.0,typewell_alignment,2.71330646023472,0.5080482343139011,2.71330646023472,2.814275743734062,3.466440692280565,3.5548543351353787,4201
3a86fe8d,1.0,1.0,0.0,1454,5118,0.2212416311625076,0.7787583688374924,0.4781164517389605,0.2199999999993451,0.4486748013934054,0.0746130253836179,17.698652302440845,6.464266145912313,0.1252008547066251,1405,1.0,0.4637857577601947,1.0,typewell_alignment,128.7755123426757,74.07436154345092,128.7755123426757,128.56604820461376,244.30277448214065,256.90695453548983,5118
3aaa2b30,1.0,0.7313616417681675,-0.26863835823183246,1685,4711,0.2634459036898061,0.7365540963101939,0.3122479303757164,0.1599999999998544,0.3809653529785985,0.1092830169971654,16.81243384024271,6.477543539535292,0.1613662930644877,1401,1.0,0.4690431519699812,1.0,typewell_alignment,2.1236870242523267,2.094070016009555,2.4884229608904302,2.130104581229645,5.3540203370403985,5.524926927485503,4711
3ac16ad0,1.0,0.7842748231654069,-0.21572517683459314,1763,5649,0.2378575283324339,0.7621424716675661,0.2526110816073641,0.2800000000006548,0.4605963673049373,0.0933426458932981,21.00438579174384,8.767238173217924,0.2291660154763961,1878,1.0,0.5033729087965462,1.0,typewell_alignment,1.9738676192467852,1.0307453989810191,1.9757704503775693,2.29562749463934,3.4086999445025286,3.67158505159646,5649
3b21ea64,1.0,0.7784263235398633,-0.2215736764601367,1727,7376,0.1897176754915961,0.8102823245084039,0.0603308026030368,0.3700000000008003,0.3863201089219875,0.0818984315255453,21.39471289232243,2.72277675479964,0.1768198932828929,2114,1.0,0.4822311325936504,1.0,typewell_alignment,-106.0341697917394,63.97413017403481,106.13538333609834,106.04864338406526,205.15980535848396,216.17082654670125,7376
3bbe1f5d,1.0,0.7068686003810355,-0.2931313996189645,1266,6918,0.1546920821114369,0.8453079178885631,0.459525874530211,0.679999999998472,0.3819752085881228,0.0509973151592078,17.031730640903,6.433767194601893,0.1270782547306926,1843,1.0,0.4751955034213099,1.0,typewell_alignment,2.1076693781815736,2.50087496981351,2.5999125121342908,1.9659991235752972,6.166646676598174,6.728408378980617,6918
3bfee975,0.0,0.7040846872185623,0.7040846872185623,1485,3603,0.2918632075471698,0.7081367924528302,0.6072717180127671,0.1899999999995998,0.3728138877755257,0.1045338464504765,16.661568216980843,8.440088816909334,0.107189913249364,1365,1.0,0.5182783018867925,1.0,gr_residual,3.7023339974529668,1.856243581508013,3.7023339974529668,3.917442333374531,6.358845962246187,6.943368637805577,3603
3c3dbcbc,0.0,1.0,1.0,1842,5069,0.2665316162639271,0.7334683837360729,0.5642138488853817,0.3799999999991996,3.5681005686639464,0.0285536378381901,25.21115384662036,12.278274040732724,0.1756807338556863,1767,1.0,0.5056793517580669,1.0,typewell_alignment,0.5617488217151443,0.6313729054630326,0.7284635261915446,0.6599165321352594,1.5697922413445813,1.9219525736250624,5069
3d96d897,0.0,0.7117947824921016,0.7117947824921016,1488,5659,0.2081992444382258,0.7918007555617742,0.072274253401661,0.2200000000011641,0.3980780764642421,0.0906394096553755,11.216953781771238,4.657387166164897,0.1514546648545119,1488,1.0,0.4581992444382258,1.0,typewell_alignment,2.2165327776947623,1.4108045095067272,2.2165525765385747,1.9637521868640784,4.817113242733552,5.1677991727145605,5659
3df4b19e,0.75,0.8004698937510369,0.05046989375103694,1670,4988,0.2508260738960648,0.7491739261039351,0.2947072975140337,0.3299999999999272,0.4488068419421565,0.0985186564100965,18.82613902541211,6.802755733166754,0.1789457949492505,1832,1.0,0.5251577050165215,1.0,typewell_alignment,25.125154704337348,13.516777118330147,25.125154704337348,24.87900345384674,46.439276097314014,48.77037873056543,4988
3e011332,0.25,0.5861900433691816,0.33619004336918157,2119,2723,0.4376290788930194,0.5623709211069806,0.0179948586118251,0.5200000000004366,0.4161376776976758,0.2722843141104982,16.715495167229445,5.053073168583716,0.201834765346375,2505,1.0,0.7673482032218092,0.832214400542458,typewell_alignment,-13.101234577395292,8.260404448561674,13.131889178294102,12.957779524266318,26.33792506991746,28.009630912440656,2723
3e678ea7,1.0,0.7702254645892554,-0.22977453541074455,1879,6858,0.2150623783907519,0.7849376216092481,0.3928258967629046,0.2000000000007276,0.3848208919175164,0.079494782796973,13.440661020820675,7.685376727867767,0.1443323675945881,1623,1.0,0.4357617031017511,1.0,typewell_alignment,3.5400528121505093,0.9420324207979462,3.5400528121505093,3.564593323829196,4.925285099484115,5.653479092253667,6858
3ef6372a,0.0,0.7131617513437839,0.7131617513437839,1939,4727,0.2908790879087908,0.7091209120912091,0.0346943092870742,0.4399999999986903,0.4046503050669078,0.1434809056552732,18.780158114708268,4.505163563727398,0.2002809098920242,2119,1.0,0.5678817881788178,0.9651926716664954,typewell_alignment,0.49735932773350766,1.273093325454004,1.150223214707124,1.0232960236441837,2.537506622784044,2.9828322799240263,4727
3ef98781,0.5,0.7029540770837115,0.2029540770837115,1451,3892,0.2715702788695489,0.728429721130451,0.0380267214799588,0.0800000000017462,0.3826106268721271,0.132259777285385,9.056487981440178,3.979986522320851,0.1310234351379973,1402,1.0,0.5123994010855324,0.9772469030846046,typewell_alignment,20.04847927981669,10.752288461493697,20.04847927981669,19.910302828305646,36.81036367742364,38.71027981204745,3892
3f603129,0.75,0.8442973962938,0.09429739629379996,1548,5051,0.2345809971207758,0.7654190028792242,0.3029103147891506,0.1499999999996362,0.4118835053331048,0.092095736609692,22.531466029924736,6.146427522140097,0.1838575530449687,1345,1.0,0.4538187604182452,1.0,typewell_alignment,-121.08379964270267,69.42833964943343,121.08379964270267,121.45082355511153,229.5547821908329,241.5025320544854,5051
404c4384,1.0,0.08841006213075453,-0.9115899378692455,1701,911,0.6512251148545176,0.3487748851454824,0.3315038419319429,0.2849999999998545,0.4274979230205121,0.5456016452479134,17.855701311003884,6.087894990803165,0.1559976115290791,1787,1.0,0.9341500765696784,0.5372743152350723,typewell_alignment,-9.755060962776628,7.681200324489289,10.218091881835324,9.74193207006942,21.742451686195647,23.043718298390708,911
4121c517,0.75,0.7440742164766246,-0.005925783523375361,1748,3723,0.3195028331200877,0.6804971668799122,0.3865162503357507,0.4600000000009459,0.4282623941974294,0.132600449111018,27.3814626223603,9.064282649873387,0.2162038169165752,2113,1.0,0.6362182416377262,1.0,typewell_alignment,-19.738995113323274,10.97542443061468,19.738995113323274,19.77979098598143,36.53906727082645,38.609351456028335,3723
41fb0192,1.0,0.6076309538176359,-0.3923690461823641,1408,2973,0.3213878110020543,0.6786121889979456,0.062226707029936,0.0999999999985448,0.3740687834014711,0.1669714609118475,10.917620131649684,4.486217092711671,0.1481301701592998,1250,1.0,0.5353229856197215,0.9485852158456364,typewell_alignment,-27.25253805078546,15.033394630303274,27.25253805078546,27.28632928195832,50.56488760653631,53.26965048233618,2973
42669188,0.75,0.8844930039023224,0.13449300390232244,1798,4282,0.2957236842105263,0.7042763157894737,0.0751985053713218,0.4899999999997817,0.3672294822795725,0.1477840504927418,25.31918900152068,6.484471528922397,0.2662821281826928,2155,1.0,0.6044407894736843,0.9710155758500886,typewell_alignment,62.25512551091474,35.53347474488963,62.25512551091474,62.134246677898446,117.84304734026885,123.84871912081528,4282
42c538a1,1.0,0.82348001571675,-0.17651998428325,1483,3279,0.3114237715245695,0.6885762284754305,0.2430619091186337,0.0600000000013096,0.3696268934974693,0.1450420490468906,20.86554978554987,6.89100692469486,0.2030333713907274,1097,1.0,0.4803653926921462,1.0,typewell_alignment,48.293352649464516,28.31121432084123,48.30825806035908,48.83931353380411,91.94321969726444,96.52272619816438,3279
43b06c70,1.0,0.8422174701565404,-0.15778252984345964,1744,4846,0.2646433990895296,0.7353566009104704,0.1648782501031779,0.3500000000003638,0.4518680947991775,0.1137210341426807,25.310427675047528,8.195807354661087,0.2689979936632278,1888,1.0,0.5364946889226101,1.0,typewell_alignment,-118.57366361685636,69.79662863240723,118.58753061650134,118.47660969570197,227.9619782471163,240.16830805606827,4846
43c7f85a,0.0,0.7911772048763653,0.7911772048763653,1506,5978,0.201229289150187,0.7987707108498129,0.5043492806958849,0.1000000000003638,0.4017807744114146,0.0671984343711538,18.039798475752708,12.67538699115338,0.1815352879087646,1409,1.0,0.4382683057188669,1.0,typewell_alignment,4.471948110048778,2.1031099469736416,4.471948110048778,4.17322516655896,7.712421555836773,8.776998898469904,5978
43e16325,1.0,0.7039848403062154,-0.29601515969378456,2125,3720,0.3635585970915312,0.6364414029084687,0.1604838709677419,0.3600000000005821,0.481905505041066,0.177271570362613,17.4171384739274,6.495754354857205,0.2004531152129977,2417,1.0,0.6635158254918734,0.9628493973793224,typewell_alignment,0.8931357170712327,1.3431081451210796,1.3339767955721535,1.192273320752613,3.1215610062909684,3.4241616402343427,3720
44441e54,1.0,0.8802223668214141,-0.11977763317858592,1211,4357,0.217492816091954,0.782507183908046,0.4094560477392701,0.25,0.3216007097767751,0.0836261307909899,14.241655595583564,5.781155097938229,0.1208450459918245,2475,1.0,0.6945043103448276,1.0,typewell_alignment,23.43804595177548,13.545921322042814,23.43804595177548,23.447908613327204,44.23485128290331,46.30534130251684,4357
445af6c2,1.0,0.8039316269697978,-0.1960683730302022,1957,6041,0.2446861715428857,0.7553138284571143,0.1607349776527065,0.3799999999991996,0.3862751282238665,0.1074525877705866,12.094571444447046,3.9500784549852352,0.1297441959909648,2137,1.0,0.5171917979494873,1.0,typewell_alignment,-145.14954788665023,83.72167784378453,145.14954788665023,145.09928622957085,275.5332148315098,289.9821881545965,6041
4463446c,0.0,0.7132791581251182,0.7132791581251182,1473,3256,0.3114823429900613,0.6885176570099387,0.1977886977886978,0.0750000000007276,0.3670514549082649,0.1491005367291439,15.83434000374055,7.200906200535024,0.1949235075175104,1088,1.0,0.4800697821949672,1.0,typewell_alignment,-14.140668929960635,7.265497396236132,14.140668929960635,14.444638446020397,25.676053487177555,27.34964868574325,3256
44a94013,0.75,0.9783078019212673,0.22830780192126732,1589,4903,0.2447627849661121,0.7552372150338879,0.2502549459514583,0.1500000000014552,0.3670023520604566,0.1037068696363222,13.66847724965523,7.373757883598072,0.1746179776489821,668,1.0,0.3528958718422674,1.0,typewell_alignment,96.88912481243942,54.55990711357179,96.88912481243942,97.05805355809446,181.2741255610923,190.36971281818649,4903
45fb3e21,0.0,0.6410209160813065,0.6410209160813065,1977,3649,0.3514041948098116,0.6485958051901884,0.5661825157577418,0.5200000000004366,0.4089789360095364,0.1378358491315675,18.72588078618556,7.195809467073747,0.1132059497823727,2177,1.0,0.6369534305012442,1.0,gr_residual,16.6490289882131,9.499500253997956,16.6490289882131,16.577520304092833,31.853598297816767,33.475013532503496,3649
460f859e,1.0,0.7081943146198348,-0.29180568538016516,1646,3336,0.3303894018466479,0.6696105981533521,0.6205035971223022,0.2899999999990541,0.3763222896442073,0.1236357952312323,25.38475117205172,11.954527779639234,0.1509428917953611,1607,1.0,0.5725612203934163,1.0,typewell_alignment,-47.18665210571066,27.66866570896652,47.187811456007545,46.69488706969379,90.41827134032171,95.21904518717248,3336
4630ab92,0.0,0.6839222396576876,0.6839222396576876,1934,3373,0.3644243452044469,0.635575654795553,0.2733471686925585,0.4699999999975262,0.4439989798958385,0.1714029435525431,22.06161632790192,7.38985963536302,0.2075918483393248,4421,1.0,1.0,0.9969338486205964,typewell_alignment,0.7356116813392938,0.21898953684481043,0.7356116813392938,0.7693245663083292,1.0465981874209953,1.1891900511171571,3373
463c38f2,1.0,0.7730874156822873,-0.22691258431771266,1588,4460,0.2625661375661375,0.7374338624338624,0.2278026905829596,0.0700000000015279,0.3494001154533502,0.1169033557585902,17.305168129497183,5.876982090855676,0.1742825718398129,2458,1.0,0.656415343915344,1.0,typewell_alignment,-43.55559217714399,26.133237943876285,43.59199339252764,43.61128815476924,84.49943590915254,89.16957885483582,4460
4654e7de,1.0,0.7144963460917573,-0.2855036539082427,1637,5373,0.2335235378031383,0.7664764621968616,0.050251256281407,0.1500000000014552,0.3954489787038569,0.1064232541829345,11.03205907639114,4.134275666522988,0.1440159889620298,1517,1.0,0.4664051355206847,1.0,typewell_alignment,-50.35429684688373,28.61622385039785,50.35429684688373,51.0570950820164,94.49582639104382,99.75453901857962,5373
466fc788,1.0,1.0,0.0,1570,6197,0.2021372473284408,0.7978627526715592,0.4797482652896563,0.4200000000000727,1.0974999378731904,0.0459062392678147,18.840934912440645,6.0205232834534606,0.1239064353401255,4112,1.0,0.7794193382258272,1.0,typewell_alignment,183.2453909319341,103.65688899280391,183.2453909319341,183.2536961173037,344.5734060947138,362.1475519475536,6197
46a301e9,1.0,0.8566216555542436,-0.14337834444575637,1736,8226,0.1742621963461152,0.8257378036538847,0.4564794553853635,0.2099999999991268,0.4911178273877307,0.0546136843879869,28.646400883663496,4.4078849217185,0.145227441574634,2133,1.0,0.4641136318008432,1.0,typewell_alignment,-117.34555979598562,68.64147067558987,117.3590142880767,117.51388340855698,224.19638493264765,236.22121994412,8226
46a7190b,1.0,0.7507683946930643,-0.24923160530693567,1431,4215,0.2534537725823592,0.7465462274176408,0.4099644128113879,0.1400000000012369,0.4409358079337358,0.0936578694420535,15.76877618238115,8.81836595708771,0.1622138641732929,1384,1.0,0.4951292950761601,1.0,typewell_alignment,3.3065690154409397,1.1492623903096484,3.3065690154409397,3.3313888899925543,4.970867861594071,5.186685732796526,4215
46d24a09,1.0,0.8169164366591806,-0.18308356334081943,1674,4449,0.2733953944145026,0.7266046055854973,0.210384356035064,0.25,0.3851321109797699,0.1215350731202621,16.58469825311695,5.257824034230588,0.1648803096572353,1665,1.0,0.5219255267025968,1.0,typewell_alignment,43.776354790483,23.506601682592436,43.776354790483,43.74607851885498,80.64741368926835,84.95879718851666,4449
46d41ff6,1.0,0.73672181532818,-0.26327818467181996,1325,7901,0.1436158681985692,0.8563841318014307,0.3350208834324769,0.0100000000020372,0.3879086369772645,0.0502946438779801,15.13155299041797,5.233106670639601,0.1324866751390532,1220,1.0,0.3822349880771732,1.0,typewell_alignment,-33.559310339141156,20.605229770685433,33.61968961142858,33.76727610959291,65.44932924678119,69.41687123606054,7901
46dfcfca,0.75,0.792937489401479,0.04293748940147901,1315,3606,0.2672221093273725,0.7327778906726276,0.5268996117581808,0.1200000000008003,0.4867528180984696,0.0903303333059986,18.44734924338498,9.50563477448821,0.1444889406026428,1271,1.0,0.5082808372282057,1.0,typewell_alignment,-50.257336250006055,29.200704415622255,50.257336250006055,50.22973681656493,95.87118163485974,100.8274298207228,3606
47222616,1.0,0.9189629331214912,-0.08103706687850876,1429,4406,0.2449014567266495,0.7550985432733505,0.1888334089877439,0.2200000000011641,0.3589729812369616,0.1080625772055708,17.351545652904676,7.7939122533062,0.2144119380136372,1208,1.0,0.4570265638389031,1.0,typewell_alignment,65.28154630839985,37.00120987393372,65.28154630839985,65.0080919637637,122.89780302347242,129.09876397470515,4406
47ee27ab,1.0,0.8949676323142277,-0.10503236768577229,1877,6397,0.2268552090887116,0.7731447909112884,0.1672659058933875,0.3999999999996362,0.4545121565004212,0.0924293788104818,16.179274864083332,6.358279031374843,0.190101575818157,2191,1.0,0.5148054145516074,1.0,typewell_alignment,63.31847386507736,34.7292063912666,63.31847386507736,63.65966717287571,117.2286268038488,123.2479907449978,6397
481de5fc,0.75,0.8126158884491976,0.06261588844919763,1742,5952,0.2264101897582532,0.7735898102417468,0.3716397849462365,0.2799999999988358,0.4636194427898339,0.081404338155894,18.1992052579811,5.987388416461486,0.1467175867702667,1874,1.0,0.4935664153886145,1.0,typewell_alignment,30.331697970200835,15.745407720236626,30.331697970200835,30.866486875613226,54.259872243806996,56.69157544518061,5952
48c1f673,0.0,0.623666596423577,0.623666596423577,1749,2917,0.3748392627518216,0.6251607372481783,0.035995886184436,0.5200000000004366,0.4133127038854154,0.2083039567221825,14.165793517502571,1.897946449340912,0.1219418338639151,1989,1.0,0.6762751821688813,0.9006950148239266,typewell_alignment,-15.410134427394475,8.507200082080622,15.410134427394475,15.526616911608931,28.786176513321482,30.93354583931104,2917
4936af16,1.0,0.757903364512141,-0.24209663548785898,1568,3991,0.282065119625832,0.717934880374168,0.5590077674768229,0.180000000000291,0.4110547548624874,0.1003048915084711,18.93950923209944,9.647482108747983,0.137290396337014,1480,1.0,0.5162349343407088,1.0,typewell_alignment,-36.491277513807056,20.91734629176733,36.491277513807056,36.61348716896305,68.71124774932161,72.24061121258883,3991
493b5b31,1.0,0.9181068658813942,-0.08189313411860577,2213,4671,0.3214700755374782,0.6785299244625218,0.0470991222436309,0.430000000000291,0.4250498805737648,0.1623161338504582,31.962122808549136,3.3829726128404234,0.2548273444391738,2633,1.0,0.6324811156304474,0.9494586467104495,typewell_alignment,89.98759346414975,53.700546221784286,90.03173339489527,89.74201975156632,174.15455522440112,183.1393950120581,4671
49dbc14c,1.0,0.7369041992166547,-0.26309580078334527,1326,3872,0.2550981146594844,0.7449018853405156,0.6738119834710744,0.1599999999998544,0.3944623010402542,0.0814228886224903,20.839658271350515,12.489542233030578,0.1239640726461326,1272,1.0,0.494709503655252,1.0,typewell_alignment,-15.735866747659212,9.294024508500783,15.746635145559459,15.734678124463974,30.22036072958293,31.89630708495472,3872
4a035ec2,0.0,0.6062628905719549,0.6062628905719549,1934,2588,0.4276868642193719,0.572313135780628,0.0869397217928902,0.3899999999994179,0.3946035892157491,0.2562772659607438,12.285518476597328,4.75909332820961,0.1570156498038767,1933,1.0,0.6774657231313579,0.8654576644874787,typewell_alignment,14.931746316119067,8.34676935664764,14.931746316119067,14.746810636857528,28.007568257849478,29.533095871202374,2588
4a335117,1.0,0.8207990768212124,-0.17920092317878755,1712,5015,0.2544968039244834,0.7455031960755166,0.2875373878364905,0.3499999999985448,0.9592737950083688,0.0745931247128017,23.94667085132717,12.800634296048926,0.2890313898792335,2440,1.0,0.6127174074624646,1.0,typewell_alignment,-145.29613114573016,83.12437625627159,145.29613114573016,145.0815052215608,274.4669654290555,288.7942074792977,5015
4a8ecc0b,0.0,0.7637439562766909,0.7637439562766909,1565,5809,0.2122321670735014,0.7877678329264985,0.0199690135995868,0.5900000000001455,0.4357436709165986,0.0928855271922673,21.11100159374107,6.285712353973706,0.2525128307937245,2096,1.0,0.534241931109303,1.0,typewell_alignment,-0.49527295731624094,0.9623990945177311,0.8273188357454492,0.6516122771937622,2.1666856289431364,2.7444873231345257,5809
4b462989,1.0,0.6528921762886428,-0.3471078237113572,1632,3106,0.344449134655973,0.6555508653440271,0.3966516419832582,0.2800000000024738,0.4079852175736945,0.1495851591668605,12.848989709577385,4.367551819765774,0.1011557096517213,1746,1.0,0.6185099197973829,1.0,gr_residual,-59.99059186574039,35.6423855394172,60.01586183912694,60.10765392092364,115.59464745615121,121.79117506974104,3106
4b831d20,1.0,0.9348953005815928,-0.06510469941840724,2121,7312,0.2248489345913283,0.7751510654086717,0.0388402625820568,0.3999999999996362,0.5743383758129594,0.0903356931355109,15.662841774587012,3.3598676102362104,0.158677969945779,2762,1.0,0.5428018657903106,1.0,typewell_alignment,108.73469037671012,59.806709566065415,108.73469037671012,108.95949075695415,201.83762034880658,212.0858150892957,7312
4c2208f5,0.75,0.7293640782544125,-0.020635921745587482,1864,5384,0.2571743929359823,0.7428256070640177,0.037704309063893,0.25,0.4225787426653455,0.1193902882723003,17.86574655366484,3.398848383607642,0.1728647613484925,2171,1.0,0.5495309050772628,0.9900357889936728,typewell_alignment,-78.51554453197602,45.51629987452744,78.51634449830303,78.6829990998445,149.37318909792847,157.22503498303325,5384
4c3168cf,1.0,0.8320245233350102,-0.1679754766649898,1625,4334,0.2726967612015439,0.7273032387984562,0.2353484079372404,0.2199999999993451,0.4362182548248202,0.1151709626371858,19.336337141806197,7.425298390725325,0.2059650808460857,1719,1.0,0.5384712200033563,1.0,typewell_alignment,43.766774676211355,24.29315843346331,43.766774676211355,43.544246057701855,82.24640405640275,86.29181860792275,4334
4c3df468,0.5,0.8047411873437369,0.3047411873437369,1511,5392,0.2188903375344053,0.7811096624655947,0.5070474777448071,0.0599999999994906,0.379102211458911,0.0758410140912851,18.8885820777508,12.471588714062769,0.1811528608691046,1314,1.0,0.4403520208604954,1.0,typewell_alignment,-21.90406808718206,12.534351951837124,21.90406808718206,21.87510867368899,41.23463732058796,43.41619906578283,5392
4caa7289,1.0,0.9512412340307741,-0.0487587659692259,1458,5396,0.2127224978114969,0.787277502188503,0.6123054114158636,0.0599999999994906,0.4066790129530024,0.0666383873150068,16.06988026720885,7.690386913328,0.0985692129257596,1374,1.0,0.4504668806536329,1.0,baseline_fallback,81.41298466246039,44.97491503611587,81.41298466246039,81.31226530596926,151.3777984019472,158.93771646208222,5396
4cd1ac61,1.0,0.9284191357257351,-0.07158086427426491,2220,4489,0.3308987926665673,0.6691012073334327,0.1194029850746268,0.3299999999999272,0.4551390084361432,0.1597844959447796,30.05927918437621,9.43713266570514,0.3316444141010566,2357,1.0,0.60131912356536,0.970066250323877,typewell_alignment,-109.42376780250959,64.6783116519071,109.44375910067491,109.3002382791063,210.19410967079773,221.4455096169879,4489
4cecf7b3,1.0,0.7256526929795178,-0.27434730702048216,1657,6019,0.2158676393955185,0.7841323606044815,0.482970593121781,0.1399999999994179,0.4018871345825508,0.0744764767041383,15.157873008261124,5.159860373340836,0.1023376540367855,2662,1.0,0.5967952058363731,1.0,gr_residual,-85.81005555152048,52.02459050146242,85.90710775135182,85.95313266604137,167.1197240556726,176.41605452330484,6019
4ddde4c1,1.0,0.7435805353093247,-0.25641946469067534,1945,4472,0.3031011376032413,0.6968988623967586,0.0753577817531305,0.410000000000764,0.4208431571205858,0.1472860745341484,22.523908039788758,3.1689227368296344,0.1887683718110692,2185,1.0,0.5905017921146953,0.9715533709041342,typewell_alignment,20.461122815139177,11.943080166991857,20.462950394719776,20.39643892143489,39.155579673510786,41.03650031326583,4472
4e050c92,0.0,0.6911590479345088,0.6911590479345088,1531,3705,0.2923987776928953,0.7076012223071046,0.1940620782726045,0.1999999999998181,0.400315353978107,0.1332305908461364,14.598428271831498,5.055868811381419,0.1550282464342115,2659,1.0,0.7578304048892284,1.0,typewell_alignment,1.2398852706372834,1.5015367863107631,1.5866295094157699,1.306133728160015,3.4826465849863832,3.989091805724876,3705
4ed93db6,0.75,0.7829825423328168,0.03298254233281683,1839,4657,0.2830972906403941,0.7169027093596059,0.0373631092978312,0.4500000000007276,0.4563130413332845,0.1330456621012635,16.319473820997228,5.186105027522909,0.198032517476867,2108,1.0,0.5745073891625616,0.9762951152231942,typewell_alignment,45.44880951498202,25.662622454919305,45.44880951498202,45.35738469111556,85.71216020557607,90.1442826740668,4657
4f3eb9e9,1.0,1.0,0.0,1214,4697,0.2053798003721874,0.7946201996278126,0.0498190334255908,0.0199999999986175,0.2171663807224709,0.1035292577789093,15.087277639837604,5.347017949928288,0.191210468996555,820,1.0,0.3887244121130097,1.0,typewell_alignment,92.78592815533763,53.11469171892552,92.78592815533763,92.7390229682254,175.5149144665528,184.56822119824287,4697
4f4ac5ce,0.25,0.6917923608499975,0.4417923608499975,1737,5162,0.2517756196550225,0.7482243803449775,0.5984114684230918,0.2600000000002183,0.3798539452150223,0.0854494442591828,15.564920327486025,8.649709551573842,0.1085393175128326,707,1.0,0.3524786200898681,1.0,gr_residual,1.48463152282198,0.7222856661950803,1.48463152282198,1.5188517829255406,2.6274901132778177,2.913171036510019,5162
4f4afcc6,0.0,0.6833445704929132,0.6833445704929132,1539,5645,0.2142260579064588,0.7857739420935412,0.0726306465899025,0.2549999999991996,0.3767538784724758,0.0954164650004039,11.821781451008944,4.018231989284722,0.1430474404124551,1523,1.0,0.4619988864142539,1.0,typewell_alignment,1.878453500336146,1.9170702381674711,2.1480290405107483,1.6772994780138362,4.918290698488959,5.469206306997844,5645
4f69febf,1.0,0.8909663006791584,-0.10903369932084161,2139,5460,0.281484405842874,0.718515594157126,0.0285714285714285,0.6900000000005093,0.4350714065835482,0.134544418373835,21.253532096013487,6.882283548179338,0.2627522395189948,2590,1.0,0.5908343203053033,0.972598438769022,typewell_alignment,51.46777475986786,29.864633393460764,51.471516931520135,51.37692490781777,97.79847110559368,103.0438024343676,5460
4fbe9c06,0.0,0.7643040574788056,0.7643040574788056,1651,6287,0.2079868984630889,0.7920131015369111,0.6146015587720693,0.3699999999998908,0.4296945302319953,0.0636172747246207,13.30286012164831,8.540799621761142,0.0978753519385647,1812,1.0,0.4782690854119426,1.0,baseline_fallback,2.49758853575469,1.3242734515337775,2.49758853575469,2.428359302844388,4.673693800263382,5.299185091468288,6287
504c8b08,0.75,1.0,0.25,1645,6367,0.205317024463305,0.794682975536695,0.1859588503219726,0.5149999999994179,0.4695174830568753,0.0797339791345282,25.338535656040303,11.410052992616796,0.3146813699736945,1956,1.0,0.4941337993010484,1.0,typewell_alignment,94.39725469075496,53.000153144329296,94.39725469075496,94.31292767233282,177.14384936969842,186.3429145871664,6367
511e1db0,1.0,0.8103579501674827,-0.1896420498325173,1824,3821,0.3231178033658105,0.6768821966341896,0.0567914158597225,0.2699999999986175,0.4145318993206269,0.163943604569597,18.49079752150141,6.160593107244945,0.2252187294797264,3428,1.0,0.8572630646589903,0.9502542493953336,typewell_alignment,38.76211109392379,23.690544302400234,38.81197351479305,38.73628302205501,75.72656006432658,79.79647090956541,3821
512943b2,1.0,0.7032827102312014,-0.29671728976879863,1652,5029,0.2472683729980541,0.7527316270019458,0.7713263074169815,0.2699999999986175,0.4782660184703847,0.0682578149926313,23.563058971058112,10.801125521127618,0.0830752382860241,1887,1.0,0.5324427480916031,1.0,baseline_fallback,-20.74780432112671,12.426863198765984,20.754904341826116,21.30239749392049,40.23415852936077,41.97477898535358,5029
5138a660,1.0,0.7737239535629096,-0.22627604643709043,1270,3559,0.2629944087802858,0.7370055912197142,0.3874683899971902,0.2399999999997817,0.2545157890115615,0.1146694809712137,17.75616739878761,11.47907182140052,0.2086022231586242,2138,1.0,0.6927417684820874,1.0,typewell_alignment,-66.4779088093577,38.35747470989006,66.4779088093577,66.2548925882674,126.07151319569083,132.7467763310755,3559
516088b7,1.0,0.73967594227738,-0.26032405772262,1655,6645,0.1993975903614457,0.8006024096385542,0.5921745673438675,0.4700000000011641,0.4241824980435911,0.0615497344701683,15.86559409160336,8.107000009800547,0.1065647705730205,1742,1.0,0.4598795180722891,1.0,gr_residual,33.32793779982183,16.98337166803423,33.32793779982183,33.38676979967781,59.86045296270153,62.95438995408615,6645
521a7819,1.0,0.9101669056011976,-0.08983309439880238,2024,5200,0.2801771871539313,0.7198228128460686,0.1578846153846153,0.3099999999994907,0.4045226250231657,0.1276248554831671,17.103568524523958,7.21038617240188,0.2114594061604849,2087,1.0,0.5388981173864895,1.0,typewell_alignment,-203.23392064491654,118.36523582806493,203.24581607440106,203.36047627273547,387.4992626990863,407.7873088352959,5200
