split,kind,well,path,rows,columns,missing_columns,all_empty_columns,dtype_warnings,tvt_input_missing_rate,gr_missing_rate,md_monotonic,row_index_continuous,critical_error_count,warning_count
train,typewell,27300fd5,data\raw\train\27300fd5__typewell.csv,2183,3,,,,,0.0,,True,0,0
train,horizontal,276b012a,data\raw\train\276b012a__horizontal_well.csv,6291,13,,,,0.7688761723096487,0.14751231918613894,True,True,0,0
train,typewell,276b012a,data\raw\train\276b012a__typewell.csv,1592,3,,,,,0.0,,True,0,0
train,horizontal,27c3155b,data\raw\train\27c3155b__horizontal_well.csv,6941,13,,,,0.7143062959227777,0.03342457859098113,True,True,0,0
train,typewell,27c3155b,data\raw\train\27c3155b__typewell.csv,2505,3,,,,,0.0,,True,0,0
train,horizontal,27ebb9b9,data\raw\train\27ebb9b9__horizontal_well.csv,7651,13,,,,0.7536269768657692,0.19278525682917266,True,True,0,0
train,typewell,27ebb9b9,data\raw\train\27ebb9b9__typewell.csv,2190,3,,,,,0.0,,True,0,0
train,horizontal,283269ac,data\raw\train\283269ac__horizontal_well.csv,4567,13,,,,0.5749945259470112,0.585942631924677,True,True,0,0
train,typewell,283269ac,data\raw\train\283269ac__typewell.csv,2146,3,,,,,0.0,,True,0,0
train,horizontal,28473855,data\raw\train\28473855__horizontal_well.csv,6620,13,,,,0.648036253776435,0.030362537764350453,True,True,0,0
train,typewell,28473855,data\raw\train\28473855__typewell.csv,5139,3,,,,,0.0,,True,0,0
train,horizontal,28f4eda9,data\raw\train\28f4eda9__horizontal_well.csv,6824,13,,,,0.7716881594372802,0.22098475967174677,True,True,0,0
train,typewell,28f4eda9,data\raw\train\28f4eda9__typewell.csv,1157,3,,,,,0.0,,True,0,0
train,horizontal,29b24409,data\raw\train\29b24409__horizontal_well.csv,7417,13,,,,0.75326951597681,0.5614129702035864,True,True,0,0
train,typewell,29b24409,data\raw\train\29b24409__typewell.csv,1830,3,,,,,0.0,,True,0,0
train,horizontal,29de15c8,data\raw\train\29de15c8__horizontal_well.csv,5164,13,,,,0.6644074360960496,0.04124709527498063,True,True,0,0
train,typewell,29de15c8,data\raw\train\29de15c8__typewell.csv,1693,3,,,,,0.0,,True,0,0
train,horizontal,2ab29395,data\raw\train\2ab29395__horizontal_well.csv,3325,13,,,,0.5569924812030075,0.29834586466165414,True,True,0,0
train,typewell,2ab29395,data\raw\train\2ab29395__typewell.csv,1052,3,,,,,0.0,,True,0,0
train,horizontal,2ac7cb6b,data\raw\train\2ac7cb6b__horizontal_well.csv,6451,13,,,,0.7735234847310495,0.04154394667493412,True,True,0,0
train,typewell,2ac7cb6b,data\raw\train\2ac7cb6b__typewell.csv,1370,3,,,,,0.0,,True,0,0
train,horizontal,2acc78d4,data\raw\train\2acc78d4__horizontal_well.csv,6109,13,,,,0.6983139630054018,0.5982975937141922,True,True,0,0
train,typewell,2acc78d4,data\raw\train\2acc78d4__typewell.csv,1958,3,,,,,0.0,,True,0,0
train,horizontal,2b034622,data\raw\train\2b034622__horizontal_well.csv,6761,13,,,,0.7695607158704334,0.27303653305724007,True,True,0,0
train,typewell,2b034622,data\raw\train\2b034622__typewell.csv,7824,3,,,,,0.0,,True,0,0
train,horizontal,2b06ad65,data\raw\train\2b06ad65__horizontal_well.csv,5706,13,,,,0.745881528215913,0.04100946372239748,True,True,0,0
train,typewell,2b06ad65,data\raw\train\2b06ad65__typewell.csv,1492,3,,,,,0.0,,True,0,0
train,horizontal,2b547943,data\raw\train\2b547943__horizontal_well.csv,5131,13,,,,0.678230364451374,0.3172870785421945,True,True,0,0
train,typewell,2b547943,data\raw\train\2b547943__typewell.csv,1802,3,,,,,0.0,,True,0,0
train,horizontal,2be5c96a,data\raw\train\2be5c96a__horizontal_well.csv,5753,13,,,,0.7317921084651486,0.7297062402224926,True,True,0,0
train,typewell,2be5c96a,data\raw\train\2be5c96a__typewell.csv,1744,3,,,,,0.0,,True,0,0
train,horizontal,2bff06cf,data\raw\train\2bff06cf__horizontal_well.csv,9174,13,,,,0.8310442555046872,0.47569217353390014,True,True,0,0
train,typewell,2bff06cf,data\raw\train\2bff06cf__typewell.csv,1997,3,,,,,0.0,,True,0,0
train,horizontal,2c0c4a4e,data\raw\train\2c0c4a4e__horizontal_well.csv,6719,13,,,,0.7129037059086174,0.05223991665426403,True,True,0,0
train,typewell,2c0c4a4e,data\raw\train\2c0c4a4e__typewell.csv,3752,3,,,,,0.0,,True,0,0
train,horizontal,2cee0cba,data\raw\train\2cee0cba__horizontal_well.csv,7335,13,,,,0.7498295841854125,0.4274028629856851,True,True,0,0
train,typewell,2cee0cba,data\raw\train\2cee0cba__typewell.csv,795,3,,,,,0.0,,True,0,0
train,horizontal,2d0c268a,data\raw\train\2d0c268a__horizontal_well.csv,6289,13,,,,0.7234854507870886,0.2606137700747337,True,True,0,0
train,typewell,2d0c268a,data\raw\train\2d0c268a__typewell.csv,2018,3,,,,,0.0,,True,0,0
train,horizontal,2d179ded,data\raw\train\2d179ded__horizontal_well.csv,9225,13,,,,0.7596747967479675,0.4197289972899729,True,True,0,0
train,typewell,2d179ded,data\raw\train\2d179ded__typewell.csv,2278,3,,,,,0.0,,True,0,0
train,horizontal,2d196986,data\raw\train\2d196986__horizontal_well.csv,8316,13,,,,0.7784992784992785,0.012025012025012025,True,True,0,0
train,typewell,2d196986,data\raw\train\2d196986__typewell.csv,1876,3,,,,,0.0,,True,0,0
train,horizontal,2d2d0c6b,data\raw\train\2d2d0c6b__horizontal_well.csv,6967,13,,,,0.7241280321515717,0.6052820439213434,True,True,0,0
train,typewell,2d2d0c6b,data\raw\train\2d2d0c6b__typewell.csv,1920,3,,,,,0.0,,True,0,0
train,horizontal,2d35f86d,data\raw\train\2d35f86d__horizontal_well.csv,6628,13,,,,0.7386843693421846,0.2420036210018105,True,True,0,0
train,typewell,2d35f86d,data\raw\train\2d35f86d__typewell.csv,1747,3,,,,,0.0,,True,0,0
train,horizontal,2d9f6cb9,data\raw\train\2d9f6cb9__horizontal_well.csv,8627,13,,,,0.8505853715080561,0.03836791468644952,True,True,0,0
train,typewell,2d9f6cb9,data\raw\train\2d9f6cb9__typewell.csv,1123,3,,,,,0.0,,True,0,0
train,horizontal,2ddad940,data\raw\train\2ddad940__horizontal_well.csv,6812,13,,,,0.7825895478567234,0.15560775102759836,True,True,0,0
train,typewell,2ddad940,data\raw\train\2ddad940__typewell.csv,1551,3,,,,,0.0,,True,0,0
train,horizontal,2e29e833,data\raw\train\2e29e833__horizontal_well.csv,7254,13,,,,0.7482768127929418,0.043010752688172046,True,True,0,0
train,typewell,2e29e833,data\raw\train\2e29e833__typewell.csv,3980,3,,,,,0.0,,True,0,0
train,horizontal,2e43c2ea,data\raw\train\2e43c2ea__horizontal_well.csv,7349,13,,,,0.7753435841611104,0.33433120152401685,True,True,0,0
train,typewell,2e43c2ea,data\raw\train\2e43c2ea__typewell.csv,1836,3,,,,,0.0,,True,0,0
train,horizontal,2e63d9de,data\raw\train\2e63d9de__horizontal_well.csv,6505,13,,,,0.7223674096848578,0.1481936971560338,True,True,0,0
train,typewell,2e63d9de,data\raw\train\2e63d9de__typewell.csv,1845,3,,,,,0.0,,True,0,0
train,horizontal,2ee0235b,data\raw\train\2ee0235b__horizontal_well.csv,7256,13,,,,0.7657111356119074,0.11273428886438809,True,True,0,0
train,typewell,2ee0235b,data\raw\train\2ee0235b__typewell.csv,1849,3,,,,,0.0,,True,0,0
train,horizontal,2f19d536,data\raw\train\2f19d536__horizontal_well.csv,4744,13,,,,0.6509274873524452,0.30649241146711637,True,True,0,0
train,typewell,2f19d536,data\raw\train\2f19d536__typewell.csv,1294,3,,,,,0.0,,True,0,0
train,horizontal,2f8e53c3,data\raw\train\2f8e53c3__horizontal_well.csv,4133,13,,,,0.6276312605855311,0.3520445197193322,True,True,0,0
train,typewell,2f8e53c3,data\raw\train\2f8e53c3__typewell.csv,3039,3,,,,,0.0,,True,0,0
train,horizontal,2fa01aa6,data\raw\train\2fa01aa6__horizontal_well.csv,3860,13,,,,0.5632124352331607,0.26709844559585494,True,True,0,0
train,typewell,2fa01aa6,data\raw\train\2fa01aa6__typewell.csv,1878,3,,,,,0.0,,True,0,0
train,horizontal,2fd68f7b,data\raw\train\2fd68f7b__horizontal_well.csv,6381,13,,,,0.7412631249020529,0.5626077417332707,True,True,0,0
train,typewell,2fd68f7b,data\raw\train\2fd68f7b__typewell.csv,1782,3,,,,,0.0,,True,0,0
train,horizontal,2fe023be,data\raw\train\2fe023be__horizontal_well.csv,6060,13,,,,0.6965346534653465,0.4127062706270627,True,True,0,0
train,typewell,2fe023be,data\raw\train\2fe023be__typewell.csv,2077,3,,,,,0.0,,True,0,0
train,horizontal,30d75030,data\raw\train\30d75030__horizontal_well.csv,5009,13,,,,0.6795767618287083,0.17448592533439808,True,True,0,0
train,typewell,30d75030,data\raw\train\30d75030__typewell.csv,1448,3,,,,,0.0,,True,0,0
train,horizontal,310c71a5,data\raw\train\310c71a5__horizontal_well.csv,6988,13,,,,0.7505724098454494,0.13480251860332,True,True,0,0
train,typewell,310c71a5,data\raw\train\310c71a5__typewell.csv,1956,3,,,,,0.0,,True,0,0
train,horizontal,32fe84c9,data\raw\train\32fe84c9__horizontal_well.csv,8163,13,,,,0.7850055126791621,0.14737228959941198,True,True,0,0
train,typewell,32fe84c9,data\raw\train\32fe84c9__typewell.csv,1723,3,,,,,0.0,,True,0,0
train,horizontal,33c40295,data\raw\train\33c40295__horizontal_well.csv,5989,13,,,,0.6961095341459342,0.07430288862915345,True,True,0,0
train,typewell,33c40295,data\raw\train\33c40295__typewell.csv,1977,3,,,,,0.0,,True,0,0
train,horizontal,3407f5bf,data\raw\train\3407f5bf__horizontal_well.csv,5309,13,,,,0.6852514597852702,0.40723300056507816,True,True,0,0
train,typewell,3407f5bf,data\raw\train\3407f5bf__typewell.csv,1529,3,,,,,0.0,,True,0,0
train,horizontal,3417285d,data\raw\train\3417285d__horizontal_well.csv,7458,13,,,,0.7306248323947439,0.08031643872351837,True,True,0,0
train,typewell,3417285d,data\raw\train\3417285d__typewell.csv,1006,3,,,,,0.0,,True,0,0
train,horizontal,347242c8,data\raw\train\347242c8__horizontal_well.csv,5437,13,,,,0.6612102262276991,0.04837226411624057,True,True,0,0
train,typewell,347242c8,data\raw\train\347242c8__typewell.csv,1884,3,,,,,0.0,,True,0,0
train,horizontal,353e5502,data\raw\train\353e5502__horizontal_well.csv,7901,13,,,,0.7672446525756234,0.15415770155676498,True,True,0,0
train,typewell,353e5502,data\raw\train\353e5502__typewell.csv,879,3,,,,,0.0,,True,0,0
train,horizontal,357c12f9,data\raw\train\357c12f9__horizontal_well.csv,5770,13,,,,0.7069324090121317,0.11091854419410745,True,True,0,0
train,typewell,357c12f9,data\raw\train\357c12f9__typewell.csv,2172,3,,,,,0.0,,True,0,0
train,horizontal,3584a6eb,data\raw\train\3584a6eb__horizontal_well.csv,6150,13,,,,0.7307317073170732,0.17560975609756097,True,True,0,0
train,typewell,3584a6eb,data\raw\train\3584a6eb__typewell.csv,1833,3,,,,,0.0,,True,0,0
train,horizontal,35b30c7f,data\raw\train\35b30c7f__horizontal_well.csv,11270,13,,,,0.8499556344276841,0.4256433007985803,True,True,0,0
train,typewell,35b30c7f,data\raw\train\35b30c7f__typewell.csv,3179,3,,,,,0.0,,True,0,0
train,horizontal,35b3ef6a,data\raw\train\35b3ef6a__horizontal_well.csv,5736,13,,,,0.6806136680613668,0.3568688981868898,True,True,0,0
train,typewell,35b3ef6a,data\raw\train\35b3ef6a__typewell.csv,1498,3,,,,,0.0,,True,0,0
train,horizontal,367456ce,data\raw\train\367456ce__horizontal_well.csv,7312,13,,,,0.7616247264770241,0.34463894967177244,True,True,0,0
train,typewell,367456ce,data\raw\train\367456ce__typewell.csv,1725,3,,,,,0.0,,True,0,0
train,horizontal,368131f9,data\raw\train\368131f9__horizontal_well.csv,6568,13,,,,0.7598964677222899,0.6073386114494519,True,True,0,0
train,typewell,368131f9,data\raw\train\368131f9__typewell.csv,1354,3,,,,,0.0,,True,0,0
train,horizontal,368fe682,data\raw\train\368fe682__horizontal_well.csv,6416,13,,,,0.7693266832917706,0.036471321695760596,True,True,0,0
train,typewell,368fe682,data\raw\train\368fe682__typewell.csv,1263,3,,,,,0.0,,True,0,0
train,horizontal,3690a146,data\raw\train\3690a146__horizontal_well.csv,5761,13,,,,0.7069953133136608,0.16663773650407915,True,True,0,0
train,typewell,3690a146,data\raw\train\3690a146__typewell.csv,1965,3,,,,,0.0,,True,0,0
train,horizontal,37344c2a,data\raw\train\37344c2a__horizontal_well.csv,6943,13,,,,0.748523692928129,0.14071726919199193,True,True,0,0
train,typewell,37344c2a,data\raw\train\37344c2a__typewell.csv,1692,3,,,,,0.0,,True,0,0
train,horizontal,373ef48b,data\raw\train\373ef48b__horizontal_well.csv,4992,13,,,,0.7029246794871795,0.39042467948717946,True,True,0,0
train,typewell,373ef48b,data\raw\train\373ef48b__typewell.csv,1502,3,,,,,0.0,,True,0,0
train,horizontal,374be387,data\raw\train\374be387__horizontal_well.csv,11802,13,,,,0.8443484155227927,0.5909167937637688,True,True,0,0
train,typewell,374be387,data\raw\train\374be387__typewell.csv,1955,3,,,,,0.0,,True,0,0
train,horizontal,37d36812,data\raw\train\37d36812__horizontal_well.csv,6017,13,,,,0.7257769652650823,0.2273558251620409,True,True,0,0
train,typewell,37d36812,data\raw\train\37d36812__typewell.csv,1755,3,,,,,0.0,,True,0,0
train,horizontal,38991fd4,data\raw\train\38991fd4__horizontal_well.csv,6545,13,,,,0.7330786860198625,0.25729564553093964,True,True,0,0
train,typewell,38991fd4,data\raw\train\38991fd4__typewell.csv,3812,3,,,,,0.0,,True,0,0
train,horizontal,389ae58f,data\raw\train\389ae58f__horizontal_well.csv,8201,13,,,,0.7880746250457261,0.1865626143153274,True,True,0,0
train,typewell,389ae58f,data\raw\train\389ae58f__typewell.csv,1972,3,,,,,0.0,,True,0,0
train,horizontal,3932faa6,data\raw\train\3932faa6__horizontal_well.csv,7388,13,,,,0.7379534380075798,0.2908770979967515,True,True,0,0
train,typewell,3932faa6,data\raw\train\3932faa6__typewell.csv,2262,3,,,,,0.0,,True,0,0
train,horizontal,398dce4b,data\raw\train\398dce4b__horizontal_well.csv,5005,13,,,,0.6325674325674325,0.44255744255744256,True,True,0,0
train,typewell,398dce4b,data\raw\train\398dce4b__typewell.csv,1944,3,,,,,0.0,,True,0,0
train,horizontal,39b51819,data\raw\train\39b51819__horizontal_well.csv,6382,13,,,,0.6629583202757756,0.5299279222814165,True,True,0,0
train,typewell,39b51819,data\raw\train\39b51819__typewell.csv,1783,3,,,,,0.0,,True,0,0
train,horizontal,3a0af893,data\raw\train\3a0af893__horizontal_well.csv,4580,13,,,,0.6390829694323145,0.48951965065502184,True,True,0,0
train,typewell,3a0af893,data\raw\train\3a0af893__typewell.csv,2491,3,,,,,0.0,,True,0,0
train,horizontal,3a223519,data\raw\train\3a223519__horizontal_well.csv,6581,13,,,,0.6963987235982374,0.12262574076888011,True,True,0,0
train,typewell,3a223519,data\raw\train\3a223519__typewell.csv,2234,3,,,,,0.0,,True,0,0
train,horizontal,3a7dd95d,data\raw\train\3a7dd95d__horizontal_well.csv,4320,13,,,,0.7111111111111111,0.4289351851851852,True,True,0,0
train,typewell,3a7dd95d,data\raw\train\3a7dd95d__typewell.csv,1256,3,,,,,0.0,,True,0,0
train,horizontal,3a824aa7,data\raw\train\3a824aa7__horizontal_well.csv,5678,13,,,,0.7398731947868968,0.46724198661500527,True,True,0,0
train,typewell,3a824aa7,data\raw\train\3a824aa7__typewell.csv,1417,3,,,,,0.0,,True,0,0
train,horizontal,3a86fe8d,data\raw\train\3a86fe8d__horizontal_well.csv,6572,13,,,,0.7787583688374924,0.4505477784540475,True,True,0,0
train,typewell,3a86fe8d,data\raw\train\3a86fe8d__typewell.csv,1405,3,,,,,0.0,,True,0,0
train,horizontal,3aaa2b30,data\raw\train\3aaa2b30__horizontal_well.csv,6396,13,,,,0.7365540963101939,0.2795497185741088,True,True,0,0
train,typewell,3aaa2b30,data\raw\train\3aaa2b30__typewell.csv,1401,3,,,,,0.0,,True,0,0
train,horizontal,3ac16ad0,data\raw\train\3ac16ad0__horizontal_well.csv,7412,13,,,,0.7621424716675661,0.24919050188882894,True,True,0,0
train,typewell,3ac16ad0,data\raw\train\3ac16ad0__typewell.csv,1878,3,,,,,0.0,,True,0,0
train,horizontal,3b21ea64,data\raw\train\3b21ea64__horizontal_well.csv,9103,13,,,,0.8102823245084039,0.054817093265956275,True,True,0,0
train,typewell,3b21ea64,data\raw\train\3b21ea64__typewell.csv,2114,3,,,,,0.0,,True,0,0
train,horizontal,3bbe1f5d,data\raw\train\3bbe1f5d__horizontal_well.csv,8184,13,,,,0.8453079178885631,0.4051808406647116,True,True,0,0
train,typewell,3bbe1f5d,data\raw\train\3bbe1f5d__typewell.csv,1843,3,,,,,0.0,,True,0,0
train,horizontal,3bfee975,data\raw\train\3bfee975__horizontal_well.csv,5088,13,,,,0.7081367924528302,0.5780267295597484,True,True,0,0
train,typewell,3bfee975,data\raw\train\3bfee975__typewell.csv,1365,3,,,,,0.0,,True,0,0
train,horizontal,3c3dbcbc,data\raw\train\3c3dbcbc__horizontal_well.csv,6911,13,,,,0.7334683837360729,0.5324844450875416,True,True,0,0
train,typewell,3c3dbcbc,data\raw\train\3c3dbcbc__typewell.csv,1767,3,,,,,0.0,,True,0,0
train,horizontal,3d96d897,data\raw\train\3d96d897__horizontal_well.csv,7147,13,,,,0.7918007555617742,0.06688120889883867,True,True,0,0
train,typewell,3d96d897,data\raw\train\3d96d897__typewell.csv,1488,3,,,,,0.0,,True,0,0
train,horizontal,3df4b19e,data\raw\train\3df4b19e__horizontal_well.csv,6658,13,,,,0.7491739261039351,0.2805647341544007,True,True,0,0
train,typewell,3df4b19e,data\raw\train\3df4b19e__typewell.csv,1832,3,,,,,0.0,,True,0,0
train,horizontal,3e011332,data\raw\train\3e011332__horizontal_well.csv,4842,13,,,,0.5623709211069806,0.01900041305245766,True,True,0,0
train,typewell,3e011332,data\raw\train\3e011332__typewell.csv,2505,3,,,,,0.0,,True,0,0
train,horizontal,3e678ea7,data\raw\train\3e678ea7__horizontal_well.csv,8737,13,,,,0.7849376216092481,0.3858303765594598,True,True,0,0
train,typewell,3e678ea7,data\raw\train\3e678ea7__typewell.csv,1623,3,,,,,0.0,,True,0,0
train,horizontal,3ef6372a,data\raw\train\3ef6372a__horizontal_well.csv,6666,13,,,,0.7091209120912091,0.03885388538853885,True,True,0,0
train,typewell,3ef6372a,data\raw\train\3ef6372a__typewell.csv,2119,3,,,,,0.0,,True,0,0
train,horizontal,3ef98781,data\raw\train\3ef98781__horizontal_well.csv,5343,13,,,,0.728429721130451,0.039303761931499155,True,True,0,0
train,typewell,3ef98781,data\raw\train\3ef98781__typewell.csv,1402,3,,,,,0.0,,True,0,0
train,horizontal,3f603129,data\raw\train\3f603129__horizontal_well.csv,6599,13,,,,0.7654190028792242,0.3009546901045613,True,True,0,0
train,typewell,3f603129,data\raw\train\3f603129__typewell.csv,1345,3,,,,,0.0,,True,0,0
train,horizontal,404c4384,data\raw\train\404c4384__horizontal_well.csv,2612,13,,,,0.3487748851454824,0.19716692189892804,True,True,0,0
train,typewell,404c4384,data\raw\train\404c4384__typewell.csv,1787,3,,,,,0.0,,True,0,0
train,horizontal,4121c517,data\raw\train\4121c517__horizontal_well.csv,5471,13,,,,0.6804971668799122,0.32791080241272164,True,True,0,0
train,typewell,4121c517,data\raw\train\4121c517__typewell.csv,2113,3,,,,,0.0,,True,0,0
train,horizontal,41fb0192,data\raw\train\41fb0192__horizontal_well.csv,4381,13,,,,0.6786121889979456,0.05866240584341475,True,True,0,0
train,typewell,41fb0192,data\raw\train\41fb0192__typewell.csv,1250,3,,,,,0.0,,True,0,0
train,horizontal,42669188,data\raw\train\42669188__horizontal_well.csv,6080,13,,,,0.7042763157894737,0.07467105263157894,True,True,0,0
train,typewell,42669188,data\raw\train\42669188__typewell.csv,2155,3,,,,,0.0,,True,0,0
train,horizontal,42c538a1,data\raw\train\42c538a1__horizontal_well.csv,4762,13,,,,0.6885762284754305,0.2251154976900462,True,True,0,0
train,typewell,42c538a1,data\raw\train\42c538a1__typewell.csv,1097,3,,,,,0.0,,True,0,0
train,horizontal,43b06c70,data\raw\train\43b06c70__horizontal_well.csv,6590,13,,,,0.7353566009104704,0.1535660091047041,True,True,0,0
train,typewell,43b06c70,data\raw\train\43b06c70__typewell.csv,1888,3,,,,,0.0,,True,0,0
train,horizontal,43c7f85a,data\raw\train\43c7f85a__horizontal_well.csv,7484,13,,,,0.7987707108498129,0.4877071084981293,True,True,0,0
train,typewell,43c7f85a,data\raw\train\43c7f85a__typewell.csv,1409,3,,,,,0.0,,True,0,0
train,horizontal,43e16325,data\raw\train\43e16325__horizontal_well.csv,5845,13,,,,0.6364414029084687,0.1769033361847733,True,True,0,0
train,typewell,43e16325,data\raw\train\43e16325__typewell.csv,2417,3,,,,,0.0,,True,0,0
train,horizontal,44441e54,data\raw\train\44441e54__horizontal_well.csv,5568,13,,,,0.782507183908046,0.35955459770114945,True,True,0,0
train,typewell,44441e54,data\raw\train\44441e54__typewell.csv,2475,3,,,,,0.0,,True,0,0
train,horizontal,445af6c2,data\raw\train\445af6c2__horizontal_well.csv,7998,13,,,,0.7553138284571143,0.14591147786946737,True,True,0,0
train,typewell,445af6c2,data\raw\train\445af6c2__typewell.csv,2137,3,,,,,0.0,,True,0,0
train,horizontal,4463446c,data\raw\train\4463446c__horizontal_well.csv,4729,13,,,,0.6885176570099387,0.18841192641150348,True,True,0,0
train,typewell,4463446c,data\raw\train\4463446c__typewell.csv,1088,3,,,,,0.0,,True,0,0
train,horizontal,44a94013,data\raw\train\44a94013__horizontal_well.csv,6492,13,,,,0.7552372150338879,0.24229821318545902,True,True,0,0
train,typewell,44a94013,data\raw\train\44a94013__typewell.csv,668,3,,,,,0.0,,True,0,0
train,horizontal,45fb3e21,data\raw\train\45fb3e21__horizontal_well.csv,5626,13,,,,0.6485958051901884,0.47724848915748314,True,True,0,0
train,typewell,45fb3e21,data\raw\train\45fb3e21__typewell.csv,2177,3,,,,,0.0,,True,0,0
train,horizontal,460f859e,data\raw\train\460f859e__horizontal_well.csv,4982,13,,,,0.6696105981533521,0.572059413890004,True,True,0,0
train,typewell,460f859e,data\raw\train\460f859e__typewell.csv,1607,3,,,,,0.0,,True,0,0
train,horizontal,4630ab92,data\raw\train\4630ab92__horizontal_well.csv,5307,13,,,,0.635575654795553,0.24571320896928586,True,True,0,0
train,typewell,4630ab92,data\raw\train\4630ab92__typewell.csv,4421,3,,,,,0.0,,True,0,0
train,horizontal,463c38f2,data\raw\train\463c38f2__horizontal_well.csv,6048,13,,,,0.7374338624338624,0.20601851851851852,True,True,0,0
train,typewell,463c38f2,data\raw\train\463c38f2__typewell.csv,2458,3,,,,,0.0,,True,0,0
train,horizontal,4654e7de,data\raw\train\4654e7de__horizontal_well.csv,7010,13,,,,0.7664764621968616,0.04935805991440799,True,True,0,0
train,typewell,4654e7de,data\raw\train\4654e7de__typewell.csv,1517,3,,,,,0.0,,True,0,0
train,horizontal,466fc788,data\raw\train\466fc788__horizontal_well.csv,7767,13,,,,0.7978627526715592,0.4551306810866486,True,True,0,0
train,typewell,466fc788,data\raw\train\466fc788__typewell.csv,4112,3,,,,,0.0,,True,0,0
train,horizontal,46a301e9,data\raw\train\46a301e9__horizontal_well.csv,9962,13,,,,0.8257378036538847,0.43977113029512144,True,True,0,0
train,typewell,46a301e9,data\raw\train\46a301e9__typewell.csv,2133,3,,,,,0.0,,True,0,0
train,horizontal,46a7190b,data\raw\train\46a7190b__horizontal_well.csv,5646,13,,,,0.7465462274176408,0.35476443499822885,True,True,0,0
train,typewell,46a7190b,data\raw\train\46a7190b__typewell.csv,1384,3,,,,,0.0,,True,0,0
train,horizontal,46d24a09,data\raw\train\46d24a09__horizontal_well.csv,6123,13,,,,0.7266046055854973,0.20088192062714355,True,True,0,0
train,typewell,46d24a09,data\raw\train\46d24a09__typewell.csv,1665,3,,,,,0.0,,True,0,0
train,horizontal,46d41ff6,data\raw\train\46d41ff6__horizontal_well.csv,9226,13,,,,0.8563841318014307,0.307175373943204,True,True,0,0
train,typewell,46d41ff6,data\raw\train\46d41ff6__typewell.csv,1220,3,,,,,0.0,,True,0,0
train,horizontal,46dfcfca,data\raw\train\46dfcfca__horizontal_well.csv,4921,13,,,,0.7327778906726276,0.46047551310709206,True,True,0,0
train,typewell,46dfcfca,data\raw\train\46dfcfca__typewell.csv,1271,3,,,,,0.0,,True,0,0
train,horizontal,47222616,data\raw\train\47222616__horizontal_well.csv,5835,13,,,,0.7550985432733505,0.16606683804627248,True,True,0,0
train,typewell,47222616,data\raw\train\47222616__typewell.csv,1208,3,,,,,0.0,,True,0,0
train,horizontal,47ee27ab,data\raw\train\47ee27ab__horizontal_well.csv,8274,13,,,,0.7731447909112884,0.1752477640802514,True,True,0,0
train,typewell,47ee27ab,data\raw\train\47ee27ab__typewell.csv,2191,3,,,,,0.0,,True,0,0
train,horizontal,481de5fc,data\raw\train\481de5fc__horizontal_well.csv,7694,13,,,,0.7735898102417468,0.34325448401351705,True,True,0,0
train,typewell,481de5fc,data\raw\train\481de5fc__typewell.csv,1874,3,,,,,0.0,,True,0,0
train,horizontal,48c1f673,data\raw\train\48c1f673__horizontal_well.csv,4666,13,,,,0.6251607372481783,0.07801114444920702,True,True,0,0
train,typewell,48c1f673,data\raw\train\48c1f673__typewell.csv,1989,3,,,,,0.0,,True,0,0
train,horizontal,4936af16,data\raw\train\4936af16__horizontal_well.csv,5559,13,,,,0.717934880374168,0.5137614678899083,True,True,0,0
train,typewell,4936af16,data\raw\train\4936af16__typewell.csv,1480,3,,,,,0.0,,True,0,0
train,horizontal,493b5b31,data\raw\train\493b5b31__horizontal_well.csv,6884,13,,,,0.6785299244625218,0.0421266705403835,True,True,0,0
train,typewell,493b5b31,data\raw\train\493b5b31__typewell.csv,2633,3,,,,,0.0,,True,0,0
train,horizontal,49dbc14c,data\raw\train\49dbc14c__horizontal_well.csv,5198,13,,,,0.7449018853405156,0.6098499422854944,True,True,0,0
train,typewell,49dbc14c,data\raw\train\49dbc14c__typewell.csv,1272,3,,,,,0.0,,True,0,0
train,horizontal,4a035ec2,data\raw\train\4a035ec2__horizontal_well.csv,4522,13,,,,0.572313135780628,0.08867757629367537,True,True,0,0
train,typewell,4a035ec2,data\raw\train\4a035ec2__typewell.csv,1933,3,,,,,0.0,,True,0,0
train,horizontal,4a335117,data\raw\train\4a335117__horizontal_well.csv,6727,13,,,,0.7455031960755166,0.267727070016352,True,True,0,0
train,typewell,4a335117,data\raw\train\4a335117__typewell.csv,2440,3,,,,,0.0,,True,0,0
train,horizontal,4a8ecc0b,data\raw\train\4a8ecc0b__horizontal_well.csv,7374,13,,,,0.7877678329264985,0.018307567127746133,True,True,0,0
train,typewell,4a8ecc0b,data\raw\train\4a8ecc0b__typewell.csv,2096,3,,,,,0.0,,True,0,0
train,horizontal,4b462989,data\raw\train\4b462989__horizontal_well.csv,4738,13,,,,0.6555508653440271,0.3676656817222457,True,True,0,0
train,typewell,4b462989,data\raw\train\4b462989__typewell.csv,1746,3,,,,,0.0,,True,0,0
train,horizontal,4b831d20,data\raw\train\4b831d20__horizontal_well.csv,9433,13,,,,0.7751510654086717,0.03699777377292484,True,True,0,0
train,typewell,4b831d20,data\raw\train\4b831d20__typewell.csv,2762,3,,,,,0.0,,True,0,0
train,horizontal,4c2208f5,data\raw\train\4c2208f5__horizontal_well.csv,7248,13,,ANCC,,0.7428256070640177,0.03780353200883002,True,True,0,1
