data_hash,split_id,well,mask_type,target_rows,baseline_rmse,geometry_rmse,rmse_improvement,baseline_mae,geometry_mae,baseline_p95_abs_error,geometry_p95_abs_error,baseline_bias,geometry_bias,selected_alpha,improved
unknown,trailing_short__72dd8501__5618_6927,72dd8501,trailing_short,1310,0.5510154509828171,0.5399951419631608,0.011020309019656338,0.41326158823711284,0.4049963564723706,0.8816247215725075,0.8639922271410573,0.0,0.0,1.0,True
unknown,trailing_short__73348914__4627_5685,73348914,trailing_short,1059,0.2133251316888908,0.209058629055113,0.004266502633777813,0.1599938487666681,0.15679397179133475,0.3413202107022253,0.33449380648818083,0.0,0.0,1.0,True
unknown,trailing_short__739a914f__6543_7318,739a914f,trailing_short,776,0.4001816138984706,0.3921779816205012,0.008003632277969408,0.30013621042385297,0.29413348621537594,0.6402905822375531,0.6274847705928019,0.0,0.0,1.0,True
unknown,trailing_short__73b1447d__5986_7521,73b1447d,trailing_short,1536,0.3979725055307081,0.39001305542009396,0.007959450110614164,0.2984793791480311,0.29250979156507045,0.6367560088491331,0.6240208886721503,0.0,0.0,1.0,True
unknown,trailing_short__74b6186b__3993_5147,74b6186b,trailing_short,1155,0.6087858664617413,0.5966101491325064,0.012175717329234836,0.456589399846306,0.4474576118493798,0.974057386338786,0.9545762386120104,0.0,0.0,1.0,True
unknown,trailing_short__75c20ec7__5645_7204,75c20ec7,trailing_short,1560,0.7210660363199635,0.7066447155935642,0.014421320726399234,0.5407995272399726,0.5299835366951732,1.1537056581119416,1.1306315449497029,0.0,0.0,1.0,True
unknown,trailing_short__75cd5f11__5488_6409,75cd5f11,trailing_short,922,0.2894397419126182,0.28365094707436583,0.005788794838252342,0.21707980643446362,0.2127382103057744,0.4631035870601891,0.45384151531898537,0.0,0.0,1.0,True
unknown,trailing_short__75d20a82__6107_7001,75d20a82,trailing_short,895,0.1213507793451328,0.11892376375823015,0.002427015586902656,0.0910130845088496,0.0891928228186726,0.19416124695221249,0.19027802201316824,0.0,0.0,1.0,True
unknown,trailing_short__76201745__4580_5857,76201745,trailing_short,1278,0.5338053691596614,0.5231292617764681,0.010676107383193245,0.400354026869746,0.3923469463323511,0.8540885906554583,0.8370068188423491,0.0,0.0,1.0,True
unknown,trailing_short__764072a5__3579_4593,764072a5,trailing_short,1015,0.6189602982304064,0.6065810922657983,0.012379205964608175,0.4642202236728048,0.45493581919934867,0.9903364771686504,0.9705297476252772,0.0,0.0,1.0,True
unknown,trailing_short__77b0d905__4859_5922,77b0d905,trailing_short,1064,0.2577655910349371,0.2526102792142384,0.005155311820698727,0.19332419327620284,0.1894577094106788,0.41242494565589943,0.40417644674278147,0.0,0.0,1.0,True
unknown,trailing_short__77e4821c__5282_6539,77e4821c,trailing_short,1258,0.6387622555750874,0.6259870104635856,0.012775245111501743,0.4790716916813155,0.4694902578476892,1.0220196089201399,1.001579216741737,0.0,0.0,1.0,True
unknown,trailing_short__7850c72e__5987_7711,7850c72e,trailing_short,1725,0.0735961923739973,0.07212426852651735,0.0014719238474799473,0.055197144280497976,0.05409320139488801,0.11775390779839567,0.11539882964242776,0.0,0.0,1.0,True
unknown,trailing_short__78a4a386__4699_6245,78a4a386,trailing_short,1547,0.27496781004101495,0.26946845384019463,0.005499356200820316,0.20622585753076123,0.202101340380146,0.4399484960656239,0.43114952614431146,0.0,0.0,1.0,True
unknown,trailing_short__79507629__6171_7319,79507629,trailing_short,1149,0.1034181874520414,0.10134982370300057,0.002068363749040833,0.07756364058903105,0.07601236777725043,0.16546909992326625,0.1621597179248009,0.0,0.0,1.0,True
unknown,trailing_short__796dbd4c__7229_8068,796dbd4c,trailing_short,840,0.40626808557322,0.3981427238617556,0.008125361711464385,0.304701064179915,0.2986070428963167,0.650028936917152,0.637028358178809,0.0,0.0,1.0,True
unknown,trailing_short__7987f2f2__4810_5713,7987f2f2,trailing_short,904,0.36882371359588373,0.36144723932396605,0.007376474271917677,0.2766177851969128,0.27108542949297454,0.590117941753414,0.5783155829183457,0.0,0.0,1.0,True
unknown,trailing_short__7993a768__6232_7046,7993a768,trailing_short,815,0.429732543015488,0.4211378921551783,0.00859465086030975,0.322299407261616,0.3158534191163837,0.6875720688247808,0.6738206274482853,0.0,0.0,1.0,True
unknown,trailing_short__7a5660b0__5430_6935,7a5660b0,trailing_short,1506,0.0571629808236147,0.0560197212071424,0.0011432596164722975,0.04287223561771102,0.0420147909053568,0.09146076931778352,0.08963155393142785,0.0,0.0,1.0,True
unknown,trailing_short__7acda2df__4007_4551,7acda2df,trailing_short,545,0.149575989138929,0.1465844693561504,0.00299151978277859,0.11218199185419675,0.1099383520171128,0.23932158262228642,0.23453515096984068,0.0,0.0,1.0,True
unknown,trailing_short__7b2c7b3c__3589_4230,7b2c7b3c,trailing_short,642,0.0739936574278889,0.07251378427933111,0.0014798731485577837,0.055495243070916675,0.054385338209498334,0.11838985188462224,0.11602205484692979,0.0,0.0,1.0,True
unknown,trailing_short__7b38844c__4048_5196,7b38844c,trailing_short,1149,0.2192771334300627,0.21489159076146144,0.00438554266860125,0.164457850072547,0.16116869307109608,0.35084341348810033,0.34382654521833833,0.0,0.0,1.0,True
unknown,trailing_short__7bb17b96__4024_5294,7bb17b96,trailing_short,1271,0.43738475302327195,0.4286370579628065,0.008747695060465466,0.32803856476745397,0.32147779347210487,0.6998156048372352,0.6858192927404905,0.0,0.0,1.0,True
unknown,trailing_short__7c607683__5263_7000,7c607683,trailing_short,1738,0.3585764423065982,0.3514049134604662,0.00717152884613198,0.2689323317299486,0.26355368509534965,0.5737223076905571,0.562247861536746,0.0,0.0,1.0,True
unknown,trailing_short__7cbbd047__5515_6789,7cbbd047,trailing_short,1275,0.1448131635217789,0.14191690025134332,0.002896263270435573,0.10860987264133418,0.1064376751885075,0.23170106163484624,0.2270670404021493,0.0,0.0,1.0,True
unknown,trailing_short__7cd4bb31__6881_7958,7cd4bb31,trailing_short,1078,0.1890511333482981,0.18527011068133212,0.0037810226669659774,0.14178835001122359,0.13895258301099908,0.302481813357277,0.2964321770901314,0.0,0.0,1.0,True
unknown,trailing_short__7d50373e__5320_6493,7d50373e,trailing_short,1174,0.27282720986061815,0.2673706656634058,0.005456544197212365,0.2046204073954636,0.20052799924755432,0.43652353577698905,0.42779306506144926,0.0,0.0,1.0,True
unknown,trailing_short__7d57c75d__4901_6146,7d57c75d,trailing_short,1246,0.3108539912049566,0.30463691138085747,0.0062170798240991365,0.23314049340371745,0.2284776835356431,0.4973663859279306,0.487419058209372,0.0,0.0,1.0,True
unknown,trailing_short__7e208414__4380_5731,7e208414,trailing_short,1352,0.1589736384393489,0.15579416567056192,0.0031794727687869673,0.11923022882951168,0.11684562425292144,0.2543578215029582,0.24927066507289908,0.0,0.0,1.0,True
unknown,trailing_short__7e721392__6359_8300,7e721392,trailing_short,1942,0.5290003923724218,0.5184203845249734,0.010580007847448392,0.39675029427931635,0.38881528839373003,0.8464006277958749,0.8294726152399575,0.0,0.0,1.0,True
unknown,trailing_short__7ff89f8f__8424_9538,7ff89f8f,trailing_short,1115,0.1661327385282232,0.16281008375765874,0.003322654770564454,0.12459955389616739,0.12210756281824406,0.26581238164515714,0.26049613401225397,0.0,0.0,1.0,True
unknown,trailing_short__8050c789__4073_4939,8050c789,trailing_short,867,0.22002822320888502,0.21562765874470732,0.004400564464177692,0.16502116740666375,0.16172074405853049,0.352045157134216,0.34500425399153173,0.0,0.0,1.0,True
unknown,trailing_short__807f0298__4190_5498,807f0298,trailing_short,1309,0.45875593163341927,0.44958081300075087,0.0091751186326684,0.34406694872506444,0.33718560975056316,0.7340094906134709,0.7193293008012014,0.0,0.0,1.0,True
unknown,trailing_short__811f52b3__5411_6673,811f52b3,trailing_short,1263,0.14511509982619708,0.14221279782967314,0.0029023019965239427,0.10883632486964781,0.10665959837225486,0.23218415972191533,0.22754047652747703,0.0,0.0,1.0,True
unknown,trailing_short__81bf5923__5352_6385,81bf5923,trailing_short,1034,0.2847329402955261,0.27903828148961557,0.005694658805910524,0.21354970522164457,0.2092787111172117,0.45557270447284176,0.4464612503833849,0.0,0.0,1.0,True
unknown,trailing_short__81fc01c6__6051_7654,81fc01c6,trailing_short,1604,0.1984426976463204,0.194473843693394,0.003968853952926399,0.1488320232347403,0.1458553827700455,0.31750831623411263,0.3111581499094304,0.0,0.0,1.0,True
unknown,trailing_short__8255c867__4383_5337,8255c867,trailing_short,955,0.2797332410192796,0.274138576198894,0.00559466482038562,0.20979993076445969,0.2056039321491705,0.44757318563084736,0.4386217219182304,0.0,0.0,1.0,True
unknown,trailing_short__82aab6d2__6228_7888,82aab6d2,trailing_short,1661,0.4380209047478451,0.4292604866528882,0.008760418094956923,0.3285156785608838,0.32194536498966614,0.7008334475965522,0.6868167786446211,0.0,0.0,1.0,True
unknown,trailing_short__82fcf37c__5580_7396,82fcf37c,trailing_short,1817,0.5133736051308879,0.5031061330282701,0.010267472102617803,0.38503020384816594,0.3773295997712026,0.8213977682094207,0.8049698128452323,0.0,0.0,1.0,True
unknown,trailing_short__833af382__4566_5376,833af382,trailing_short,811,0.319730478105053,0.3133358685429519,0.0063946095621010834,0.23979785857878977,0.23500190140721394,0.5115687649680848,0.5013373896687231,0.0,0.0,1.0,True
unknown,trailing_short__8382f4b6__5220_6679,8382f4b6,trailing_short,1460,0.6175993025491929,0.6052473164982091,0.012351986050983865,0.46319947691189467,0.4539354873736568,0.9881588840787088,0.9683957063971346,0.0,0.0,1.0,True
unknown,trailing_short__84633df4__5228_6718,84633df4,trailing_short,1491,0.5987343060091469,0.586759619888964,0.011974686120182931,0.4490507295068602,0.440069714916723,0.9579748896146351,0.9388153918223424,0.0,0.0,1.0,True
unknown,trailing_short__8478df29__5141_6697,8478df29,trailing_short,1557,0.6676585494579013,0.6543053784687433,0.013353170989158003,0.500743912093426,0.4907290338515574,1.068253679132642,1.0468886055499893,0.0,0.0,1.0,True
unknown,trailing_short__84815d5a__4239_5285,84815d5a,trailing_short,1047,0.3332274408193085,0.3265628920029223,0.006664548816386173,0.24992058061448136,0.24492216900219174,0.5331639053108936,0.5225006272046757,0.0,0.0,1.0,True
unknown,trailing_short__84c3b497__5969_6886,84c3b497,trailing_short,918,0.25314768300706947,0.24808472934692807,0.005062953660141395,0.1898607622553021,0.18606354701019606,0.40503629281131115,0.3969355669550849,0.0,0.0,1.0,True
unknown,trailing_short__85380836__6451_8174,85380836,trailing_short,1724,0.45224780114333496,0.44320284512046826,0.009044956022866701,0.3391858508575012,0.3324021338403512,0.723596481829336,0.7091245521927493,0.0,0.0,1.0,True
unknown,trailing_short__8612b37f__6099_6806,8612b37f,trailing_short,708,0.5495990245869927,0.5386070440952528,0.010991980491739883,0.41219926844024457,0.40395528307143963,0.8793584393391884,0.8617712705524045,0.0,0.0,1.0,True
unknown,trailing_short__861e71df__5262_6283,861e71df,trailing_short,1022,0.17146576551863268,0.16803645020826002,0.0034293153103726604,0.1285993241389745,0.126027337656195,0.27434522482981233,0.26885832033321605,0.0,0.0,1.0,True
unknown,trailing_short__86454a6f__7530_9099,86454a6f,trailing_short,1570,0.8302905025460311,0.8136846924951104,0.016605810050920655,0.6227178769095233,0.6102635193713328,1.3284648040736498,1.3018955079921768,0.0,0.0,1.0,True
unknown,trailing_short__8648abae__5282_6085,8648abae,trailing_short,804,0.0569817760145137,0.055842140494223425,0.001139635520290276,0.042736332010885274,0.04188160537066757,0.09117084162322192,0.08934742479075748,0.0,0.0,1.0,True
unknown,trailing_short__865033f8__4606_5302,865033f8,trailing_short,697,0.6317005485820142,0.6190665376103739,0.012634010971640297,0.47377541143651064,0.4642999032077804,1.0107208777312227,0.9905064601765983,0.0,0.0,1.0,True
unknown,trailing_short__87695469__6842_8653,87695469,trailing_short,1812,0.465875465807813,0.45655795649165676,0.00931750931615627,0.34940659935585977,0.3424184673687426,0.7454007452925009,0.7304927303866509,0.0,0.0,1.0,True
unknown,trailing_short__877ed19c__4711_5630,877ed19c,trailing_short,920,0.2121592350745833,0.20791605037309163,0.004243184701491681,0.15911942630593748,0.1559370377798187,0.33945477611933333,0.3326656805969466,0.0,0.0,1.0,True
unknown,trailing_short__87aa3730__5699_7292,87aa3730,trailing_short,1594,0.21011350660380002,0.20591123647172402,0.004202270132075997,0.15758512995285,0.154433427353793,0.33618161056608004,0.32945797835475843,0.0,0.0,1.0,True
unknown,trailing_short__884ecb5f__6759_8053,884ecb5f,trailing_short,1295,0.0545394776996699,0.0534486881456765,0.0010907895539934015,0.040904608274752424,0.04008651610925738,0.08726316431947184,0.0855179010330824,0.0,0.0,1.0,True
unknown,trailing_short__8902c3f6__5797_6532,8902c3f6,trailing_short,736,0.5085222280425478,0.4983517834816968,0.010170444560850977,0.38139167103191085,0.3737638376112726,0.8136355648680764,0.7973628535707149,0.0,0.0,1.0,True
unknown,trailing_short__896d15b9__4581_5697,896d15b9,trailing_short,1117,0.6504007077972119,0.6373926936412677,0.013008014155944214,0.487800530847909,0.4780445202309508,1.0406411324755391,1.0198283098260283,0.0,0.0,1.0,True
unknown,trailing_short__8995c945__6488_8197,8995c945,trailing_short,1710,0.1977069589802131,0.19375281980060882,0.003954139179604271,0.14828021923515983,0.1453146148504566,0.316331134368341,0.31000451168097415,0.0,0.0,1.0,True
unknown,trailing_short__89969c7a__5227_6316,89969c7a,trailing_short,1090,0.5027702244585176,0.49271481996934724,0.010055404489170361,0.37707766834388823,0.36953611497701044,0.8044323591336282,0.7883437119509557,0.0,0.0,1.0,True
unknown,trailing_short__89f1085d__5883_7496,89f1085d,trailing_short,1614,0.3417765904031224,0.33494105859505996,0.006835531808062456,0.2563324428023418,0.25120579394629494,0.5468425446449959,0.535905693752096,0.0,0.0,1.0,True
unknown,trailing_short__89f36adf__6019_7040,89f36adf,trailing_short,1022,0.6386804627259973,0.6259068534714773,0.01277360925451998,0.47901034704449796,0.469430140103608,1.0218887403615957,1.0014509655543637,0.0,0.0,1.0,True
unknown,trailing_short__89fdb2f2__2688_3569,89fdb2f2,trailing_short,882,0.46910071699298267,0.45971870265312303,0.009382014339859635,0.351825537744737,0.34478902698984226,0.7505611471887723,0.7355499242449969,0.0,0.0,1.0,True
unknown,trailing_short__8a3da6d1__5607_6333,8a3da6d1,trailing_short,727,0.4164298294098142,0.4081012328216179,0.008328596588196291,0.3123223720573607,0.30607592461621347,0.6662877270557028,0.6529619725145888,0.0,0.0,1.0,True
unknown,trailing_short__8a89da23__4260_5574,8a89da23,trailing_short,1315,0.1768992479902679,0.17336126303046254,0.003537984959805368,0.13267443599270093,0.1300209472728469,0.28303879678442867,0.2773780208487401,0.0,0.0,1.0,True
unknown,trailing_short__8a9c8932__5646_6343,8a9c8932,trailing_short,698,0.0684157356306596,0.0670474209180464,0.0013683147126132,0.051311801722994696,0.0502855656885348,0.10946517700905536,0.10727587346887424,0.0,0.0,1.0,True
unknown,trailing_short__8ac2f237__5223_6774,8ac2f237,trailing_short,1552,0.060968775675020695,0.05974940016152028,0.0012193755135004175,0.045726581756265525,0.04481205012114021,0.09755004108003312,0.09559904025843245,0.0,0.0,1.0,True
unknown,trailing_short__8b12bab6__5551_6979,8b12bab6,trailing_short,1429,0.5361739789286056,0.5254504993500335,0.010723479578572115,0.40213048419645425,0.39408787451252514,0.8578783662857691,0.8407207989600537,0.0,0.0,1.0,True
unknown,trailing_short__8b5be31b__5908_7438,8b5be31b,trailing_short,1531,0.6015207085665113,0.5894902943951811,0.012030414171330217,0.4511405314248835,0.4421177207963858,0.9624331337064181,0.9431844710322898,0.0,0.0,1.0,True
unknown,trailing_short__8b95d6d1__2213_2782,8b95d6d1,trailing_short,570,0.6116546371374333,0.5994215443946846,0.012233092742748641,0.458740977853075,0.4495661582960135,0.9786474194198933,0.9590744710314955,0.0,0.0,1.0,True
unknown,trailing_short__8b9d8326__6957_7831,8b9d8326,trailing_short,875,0.4018341827403213,0.39379749908551487,0.00803668365480642,0.30137563705524095,0.29534812431413615,0.6429346923845141,0.6300759985368238,0.0,0.0,1.0,True
unknown,trailing_short__8bb9c1e6__5740_6381,8bb9c1e6,trailing_short,642,0.0896760985729516,0.08788257660149257,0.0017935219714590306,0.0672570739297137,0.06591193245111943,0.14348175771672256,0.14061212256238811,0.0,0.0,1.0,True
unknown,trailing_short__8bda1a11__6570_7437,8bda1a11,trailing_short,868,0.5307079996296579,0.5200938396370647,0.010614159992593186,0.39803099972224343,0.3900703797277985,0.8491327994074527,0.8321501434193035,0.0,0.0,1.0,True
unknown,trailing_short__8bfa881d__5000_5842,8bfa881d,trailing_short,843,0.4847538312676795,0.47505875464232594,0.009695076625353571,0.3635653734507596,0.35629406598174446,0.7756061300282873,0.7600940074277216,0.0,0.0,1.0,True
unknown,trailing_short__8c167025__5999_7112,8c167025,trailing_short,1114,0.1371800358549223,0.13443643513782386,0.002743600717098449,0.10288502689119172,0.10082732635336789,0.2194880573678757,0.21509829622051818,0.0,0.0,1.0,True
unknown,trailing_short__8c8348e8__4504_5580,8c8348e8,trailing_short,1077,0.2808869467098308,0.27526920777563413,0.005617738934196648,0.2106652100323731,0.2064519058317256,0.44941911473572926,0.4404307324410146,0.0,0.0,1.0,True
unknown,trailing_short__8cc21f01__4483_5805,8cc21f01,trailing_short,1323,0.3403655532401573,0.3335582421753542,0.006807311064803145,0.255274164930118,0.2501686816315156,0.5445848851842517,0.5336931874805667,0.0,0.0,1.0,True
unknown,trailing_short__8cc800b3__7115_8090,8cc800b3,trailing_short,976,0.056063019408304895,0.05494175902013879,0.0011212603881661024,0.042047264556228675,0.0412063192651041,0.08970083105328784,0.08790681443222208,0.0,0.0,1.0,True
unknown,trailing_short__8d5d46d7__5709_7281,8d5d46d7,trailing_short,1573,0.3024838237497165,0.29643414727472217,0.0060496764749943255,0.22686286781228737,0.22232561045604163,0.4839741179995464,0.4742946356395555,0.0,0.0,1.0,True
unknown,trailing_short__8d92cb49__3709_4838,8d92cb49,trailing_short,1130,0.19057224989889818,0.1867608049009202,0.003811444997977975,0.14292918742417363,0.14007060367569016,0.30491559983823713,0.2988172878414723,0.0,0.0,1.0,True
unknown,trailing_short__8f201368__7143_8150,8f201368,trailing_short,1008,0.5034120451162536,0.49334380421392854,0.010068240902325054,0.3775590338371902,0.3700078531604464,0.8054592721860058,0.7893500867422857,0.0,0.0,1.0,True
unknown,trailing_short__90386ee4__4299_5303,90386ee4,trailing_short,1005,0.5785420253371577,0.5669711848304145,0.011570840506743174,0.43390651900286825,0.42522838862281087,0.9256672405394524,0.9071538957286633,0.0,0.0,1.0,True
unknown,trailing_short__91abc4c7__6816_7786,91abc4c7,trailing_short,971,0.6221559682600419,0.6097128488948411,0.012443119365200817,0.46661697619503145,0.45728463667113084,0.9954495492160671,0.9755405582317458,0.0,0.0,1.0,True
unknown,trailing_short__91b301ce__6719_8511,91b301ce,trailing_short,1793,0.1418373958432724,0.13900064792640696,0.0028367479168654453,0.10637804688245431,0.10425048594480521,0.22693983334923584,0.22240103668225114,0.0,0.0,1.0,True
unknown,trailing_short__91db7070__4913_5645,91db7070,trailing_short,733,0.3028597785310718,0.29680258296045037,0.006057195570621454,0.22714483389830387,0.22260193722033778,0.48457564564971495,0.4748841327367206,0.0,0.0,1.0,True
unknown,trailing_short__925a7cd1__5244_6500,925a7cd1,trailing_short,1257,0.1803797622388921,0.17677216699411424,0.003607595244777856,0.13528482167916908,0.13257912524558568,0.28860761958222736,0.2828354671905828,0.0,0.0,1.0,True
unknown,trailing_short__9283ae69__4384_5117,9283ae69,trailing_short,734,0.3605811026431413,0.35336948059027845,0.007211622052862854,0.27043582698235596,0.2650271104427088,0.5769297642290261,0.5653911689444455,0.0,0.0,1.0,True
unknown,trailing_short__9298ad5b__4832_5806,9298ad5b,trailing_short,975,0.591086685722761,0.5792649520083057,0.011821733714455274,0.44331501429207076,0.4344487140062293,0.9457386971564177,0.9268239232132892,0.0,0.0,1.0,True
unknown,trailing_short__9314ff13__3427_4493,9314ff13,trailing_short,1067,0.1630678124698246,0.1598064562204281,0.0032613562493964965,0.12230085935236845,0.11985484216532108,0.2609084999517194,0.255690329952685,0.0,0.0,1.0,True
unknown,trailing_short__93209a3d__4744_6299,93209a3d,trailing_short,1556,0.6043871771418117,0.5922994335989754,0.01208774354283626,0.45329038285635875,0.44422457519923153,0.9670194834268987,0.9476790937583607,0.0,0.0,1.0,True
unknown,trailing_short__939d9c34__5082_6626,939d9c34,trailing_short,1545,0.4932485154659636,0.48338354515664433,0.009864970309319265,0.3699363865994727,0.36253765886748324,0.7891976247455418,0.773413672250631,0.0,0.0,1.0,True
unknown,trailing_short__93f5d2e6__4433_5170,93f5d2e6,trailing_short,738,0.30235782466956757,0.2963106681761762,0.006047156493391381,0.2267683685021757,0.22223300113213212,0.4837725194713081,0.4740970690818819,0.0,0.0,1.0,True
unknown,trailing_short__940a48d9__4949_5626,940a48d9,trailing_short,678,0.2719009361117456,0.26646291738951067,0.0054380187222349274,0.2039257020838092,0.199847188042133,0.435041497778793,0.4263406678232171,0.0,0.0,1.0,True
unknown,trailing_short__940e709a__3931_4988,940e709a,trailing_short,1058,0.4408852537709575,0.4320675486955383,0.00881770507541918,0.3306639403282181,0.32405066152165374,0.7054164060335321,0.6913080779128613,0.0,0.0,1.0,True
unknown,trailing_short__9426ec1e__3166_3922,9426ec1e,trailing_short,757,0.15614376800760849,0.1530208926474563,0.003122875360152183,0.11710782600570636,0.11476566948559222,0.2498300288121736,0.2448334282359301,0.0,0.0,1.0,True
unknown,trailing_short__94467f50__4534_5115,94467f50,trailing_short,582,0.5140669505779185,0.5037856115663601,0.010281339011558366,0.3855502129334389,0.3778392086747701,0.8225071209246697,0.8060569785061763,0.0,0.0,1.0,True
unknown,trailing_short__944f36b9__4669_6034,944f36b9,trailing_short,1366,0.264032754578207,0.25875209948664285,0.005280655091564168,0.19802456593365525,0.19406407461498215,0.42245240732513123,0.41400335917862857,0.0,0.0,1.0,True
unknown,trailing_short__94d813a4__5649_6590,94d813a4,trailing_short,942,0.2525035323457306,0.24745346169881596,0.005050070646914623,0.18937764925929795,0.18559009627411197,0.40400565175316894,0.39592553871810554,0.0,0.0,1.0,True
unknown,trailing_short__95b559e7__3585_4637,95b559e7,trailing_short,1053,0.33364129447550933,0.32696846858599915,0.006672825889510181,0.250230970856632,0.24522635143949936,0.5338260711608149,0.5231495497375986,0.0,0.0,1.0,True
unknown,trailing_short__95c8427f__6420_8050,95c8427f,trailing_short,1631,0.23955691706534168,0.23476577872403484,0.004791138341306844,0.17966768779900627,0.17607433404302614,0.3832910673045467,0.37562524595845576,0.0,0.0,1.0,True
unknown,trailing_short__96936c22__3821_4996,96936c22,trailing_short,1176,0.2877508932926276,0.28199587542677507,0.00575501786585253,0.2158131699694707,0.2114969065700813,0.46040142926820415,0.45119340068284014,0.0,0.0,1.0,True
unknown,trailing_short__96ae5806__9273_11526,96ae5806,trailing_short,2254,0.5796633746740312,0.5680701071805505,0.011593267493480663,0.4347475310055234,0.4260525803854129,0.92746139947845,0.9089121714888808,0.0,0.0,1.0,True
unknown,trailing_short__96b7eea1__5439_6077,96b7eea1,trailing_short,639,0.3479263673205275,0.34096783997411695,0.006958527346410559,0.26094477549039563,0.2557258799805877,0.5566821877128441,0.5455485439585871,0.0,0.0,1.0,True
unknown,trailing_short__9719aa04__5295_6664,9719aa04,trailing_short,1370,0.10198355335788101,0.09994388229072339,0.0020396710671576196,0.07648766501841076,0.07495791171804254,0.16317368537260962,0.15991021166515743,0.0,0.0,1.0,True
unknown,trailing_short__974802e7__6377_7536,974802e7,trailing_short,1160,0.5589782285412275,0.5477986639704029,0.011179564570824585,0.4192336714059206,0.41084899797780217,0.894365165665964,0.8764778623526447,0.0,0.0,1.0,True
unknown,trailing_short__97cd5bf9__4297_5098,97cd5bf9,trailing_short,802,0.6322032141625069,0.6195591498792568,0.012644064283250156,0.4741524106218802,0.46466936240944257,1.0115251426600111,0.9912946398068109,0.0,0.0,1.0,True
unknown,trailing_short__98177ced__5896_6788,98177ced,trailing_short,893,0.056488965552640096,0.05535918624158729,0.001129779311052806,0.04236672416448007,0.04151938968119047,0.09038234488422416,0.08857469798653966,0.0,0.0,1.0,True
unknown,trailing_short__9896fc0b__4155_5108,9896fc0b,trailing_short,954,0.4522183459743428,0.44317397905485595,0.009044366919486846,0.3391637594807571,0.332380484291142,0.7235493535589486,0.7090783664877696,0.0,0.0,1.0,True
unknown,trailing_short__98bc6f66__6883_7719,98bc6f66,trailing_short,837,0.545014527393567,0.5341142368456957,0.010900290547871339,0.40876089554517525,0.4005856776342718,0.8720232438297073,0.8545827789531132,0.0,0.0,1.0,True
unknown,trailing_short__992c99e8__5210_6739,992c99e8,trailing_short,1530,0.3612833441007369,0.35405767721872217,0.0072256668820147585,0.27096250807555267,0.26554325791404165,0.5780533505611791,0.5664922835499555,0.0,0.0,1.0,True
unknown,trailing_short__992ce078__4166_4660,992ce078,trailing_short,495,0.0497336028262893,0.04873893076976352,0.000994672056525786,0.03730020211971698,0.03655419807732264,0.07957376452206288,0.07798228923162163,0.0,0.0,1.0,True
unknown,trailing_short__99529c45__6491_7590,99529c45,trailing_short,1100,0.5282080877832841,0.5176439260276184,0.010564161755665658,0.3961560658374631,0.38823294452071383,0.8451329404532546,0.8282302816441895,0.0,0.0,1.0,True
unknown,trailing_short__995ff498__5401_6126,995ff498,trailing_short,726,0.591691221214305,0.5798573967900188,0.011833824424286155,0.4437684159107287,0.4348930475925141,0.9467059539428879,0.9277718348640301,0.0,0.0,1.0,True
unknown,trailing_short__999daf80__4551_5438,999daf80,trailing_short,888,0.0915334900855814,0.08970282028386976,0.0018306698017116346,0.06865011756418604,0.06727711521290232,0.14645358413693024,0.14352451245419162,0.0,0.0,1.0,True
unknown,trailing_short__9a6b0392__4815_5801,9a6b0392,trailing_short,987,0.5430878029525008,0.5322260468934508,0.010861756059050043,0.4073158522143756,0.3991695351700881,0.8689404847240013,0.8515616750295213,0.0,0.0,1.0,True
unknown,trailing_short__9a8ae0d6__6477_7834,9a8ae0d6,trailing_short,1358,0.4728609781678047,0.4634037586044486,0.0094572195633561,0.3546457336258535,0.34755281895333645,0.7565775650684876,0.7414460137671178,0.0,0.0,1.0,True
unknown,trailing_short__9a95e33f__6696_8155,9a95e33f,trailing_short,1460,0.178485922136649,0.174916203693916,0.0035697184427329887,0.13386444160248673,0.131187152770437,0.28557747541863837,0.2798659259102656,0.0,0.0,1.0,True
unknown,trailing_short__9ab94eeb__5715_6371,9ab94eeb,trailing_short,657,0.5369038232990732,0.5261657468330917,0.010738076465981461,0.4026778674743049,0.3946243101248188,0.8590461172785171,0.8418651949329468,0.0,0.0,1.0,True
unknown,trailing_short__9ad5410a__4804_5748,9ad5410a,trailing_short,945,0.28439438325283806,0.27870649558778127,0.00568788766505679,0.21329578743962854,0.20902987169083595,0.4550310132045409,0.44593039294045006,0.0,0.0,1.0,True
unknown,trailing_short__9ae248be__5527_6654,9ae248be,trailing_short,1128,0.28982352323944394,0.28402705277465506,0.005796470464788872,0.21736764242958295,0.21302028958099128,0.4637176371831103,0.45444328443944815,0.0,0.0,1.0,True
unknown,trailing_short__9af1ffd0__4490_5453,9af1ffd0,trailing_short,964,0.0583207012858348,0.057154287260118106,0.0011664140257166972,0.0437405259643761,0.042865715445088576,0.09331312205733569,0.09144685961618898,0.0,0.0,1.0,True
unknown,trailing_short__9b5b61c1__6341_7214,9b5b61c1,trailing_short,874,0.1704179927927159,0.16700963293686158,0.0034083598558543315,0.12781349459453695,0.1252572247026462,0.27266878846834547,0.2672154126989785,0.0,0.0,1.0,True
unknown,trailing_short__9b9e3b49__6106_6874,9b9e3b49,trailing_short,769,0.5659172917135603,0.554598945879289,0.01131834583427127,0.42443796878517026,0.4159492094094668,0.9054676667416965,0.8873583134068626,0.0,0.0,1.0,True
